date,time,temp,dewPointTemp,humid,ap,visibility,windDirection,windSpeed,gustSpeed,Precip,event,situation
2012/10/20,2:00 PM,3 °C,-8 °C,32%,1021 hPa,20 km,West,14.4 km/h /,-,-,,Scattered Clouds
2012/10/20,5:00 PM,4 °C,-8 °C,26%,1019 hPa,20 km,West,7.2 km/h /,-,-,,Partly Cloudy
2012/10/20,8:00 PM,1 °C,-9 °C,33%,1021 hPa,20 km,Calm,Calm,-,-,,Scattered Clouds
2012/10/20,11:00 PM,0 °C,-10 °C,33%,1022 hPa,20 km,West,21.6 km/h /,-,-,,Scattered Clouds
2012/10/21,2:00 AM,0 °C,-10 °C,33%,1022 hPa,20 km,West,36.0 km/h /,-,-,,Partly Cloudy
2012/10/21,5:00 AM,-1 °C,-8 °C,47%,1022 hPa,20 km,West,14.4 km/h /,-,-,,Mostly Cloudy
2012/10/21,8:00 AM,-1 °C,-8 °C,45%,1023 hPa,20 km,West,28.8 km/h /,-,-,,Scattered Clouds
2012/10/21,11:00 AM,1 °C,-7 °C,42%,1022 hPa,20 km,West,7.2 km/h /,-,-,,Scattered Clouds
2012/10/21,2:00 PM,3 °C,-7 °C,34%,1020 hPa,20 km,NW,7.2 km/h /,-,-,,Mostly Cloudy
2012/10/21,5:00 PM,6 °C,-5 °C,32%,1016 hPa,20 km,West,28.8 km/h /,-,-,,Mostly Cloudy
2012/10/21,8:00 PM,4 °C,-7 °C,33%,1017 hPa,20 km,West,14.4 km/h /,-,-,,Mostly Cloudy
2012/10/21,11:00 PM,2 °C,-8 °C,37%,1019 hPa,20 km,Calm,Calm,-,-,,Partly Cloudy
2012/10/22,2:00 AM,2 °C,-5 °C,47%,1019 hPa,20 km,Calm,Calm,-,-,,Scattered Clouds
2012/10/22,5:00 AM,4 °C,-5 °C,40%,1017 hPa,20 km,West,7.2 km/h /,-,-,,Mostly Cloudy
2012/10/22,8:00 AM,4 °C,-5 °C,40%,1016 hPa,20 km,Calm,Calm,-,-,,Partly Cloudy
2012/10/22,11:00 AM,5 °C,-4 °C,42%,1015 hPa,20 km,NW,7.2 km/h /,-,-,,Partly Cloudy
2012/10/22,2:00 PM,10 °C,-3 °C,28%,1008 hPa,20 km,West,36.0 km/h /,-,-,,Partly Cloudy
2012/10/22,5:00 PM,9 °C,-4 °C,26%,1008 hPa,20 km,West,36.0 km/h /,-,-,,Partly Cloudy
2012/10/22,8:00 PM,7 °C,-4 °C,33%,1006 hPa,20 km,West,28.8 km/h /,-,-,,Sandstorm
2012/10/22,11:00 PM,5 °C,-5 °C,34%,1010 hPa,20 km,West,28.8 km/h /,-,-,,Scattered Clouds
2012/10/23,2:00 AM,3 °C,-6 °C,37%,1012 hPa,20 km,West,14.4 km/h /,-,-,,Scattered Clouds
2012/10/23,5:00 AM,4 °C,-5 °C,41%,1010 hPa,20 km,Calm,Calm,-,-,,Mostly Cloudy
2012/10/23,8:00 AM,2 °C,-5 °C,45%,1011 hPa,20 km,West,7.2 km/h /,-,-,,Scattered Clouds
2012/10/23,11:00 AM,5 °C,-6 °C,33%,1009 hPa,20 km,NW,28.8 km/h /,-,-,,Mostly Cloudy
2012/10/23,2:00 PM,8 °C,-3 °C,33%,1006 hPa,20 km,West,36.0 km/h /,-,-,,Mostly Cloudy
2012/10/23,5:00 PM,8 °C,-4 °C,32%,1005 hPa,20 km,West,28.8 km/h /,-,-,,Mostly Cloudy
2012/10/23,8:00 PM,7 °C,-6 °C,27%,1003 hPa,10 km,West,43.2 km/h /,-,-,,Sandstorm
2012/10/23,11:00 PM,7 °C,-4 °C,33%,1006 hPa,20 km,West,36.0 km/h /,-,-,,Partly Cloudy
2012/10/24,2:00 AM,6 °C,-5 °C,32%,1007 hPa,20 km,West,28.8 km/h /,-,-,,Partly Cloudy
2012/10/24,5:00 AM,5 °C,-5 °C,35%,1007 hPa,20 km,West,36.0 km/h /,-,-,,
2012/10/24,8:00 AM,3 °C,-8 °C,30%,1009 hPa,20 km,West,28.8 km/h /,-,-,,Partly Cloudy
2012/10/24,11:00 AM,5 °C,-7 °C,27%,1008 hPa,20 km,Calm,Calm,-,-,,Scattered Clouds
2012/10/24,2:00 PM,9 °C,-6 °C,22%,1003 hPa,20 km,SW,14.4 km/h /,-,-,,Partly Cloudy
2012/10/24,5:00 PM,9 °C,-5 °C,24%,1000 hPa,20 km,WSW,14.4 km/h /,-,-,,Scattered Clouds
2012/10/24,11:00 PM,6 °C,-6 °C,29%,1002 hPa,20 km,West,14.4 km/h /,-,-,,Mostly Cloudy
2012/10/25,2:00 AM,2 °C,-7 °C,39%,1005 hPa,20 km,Calm,Calm,-,-,,Mostly Cloudy
2012/10/25,5:00 AM,2 °C,-6 °C,42%,1005 hPa,20 km,Calm,Calm,-,-,,Scattered Clouds
2012/10/25,8:00 AM,0 °C,-7 °C,49%,1008 hPa,20 km,Calm,Calm,-,-,,Mostly Cloudy
2012/10/25,11:00 AM,1 °C,-5 °C,52%,1009 hPa,20 km,West,7.2 km/h /,-,-,,Mostly Cloudy
2012/10/25,2:00 PM,2 °C,-6 °C,41%,1010 hPa,20 km,West,7.2 km/h /,-,-,,Mostly Cloudy
2012/10/25,5:00 PM,1 °C,-9 °C,33%,1012 hPa,20 km,NW,14.4 km/h /,-,-,,Scattered Clouds
2012/10/25,8:00 PM,-4 °C,-14 °C,31%,1020 hPa,20 km,West,7.2 km/h /,-,-,,
2012/10/25,11:00 PM,-7 °C,-13 °C,50%,1027 hPa,20 km,Calm,Calm,-,-,,Clear
2012/10/26,2:00 AM,-8 °C,-15 °C,46%,1028 hPa,20 km,Calm,Calm,-,-,,
2012/10/26,5:00 AM,-13 °C,-18 °C,49%,1032 hPa,20 km,Calm,Calm,-,-,,
2012/10/26,8:00 AM,-14 °C,-20 °C,48%,1034 hPa,20 km,Calm,Calm,-,-,,
2012/10/26,11:00 AM,-9 °C,-16 °C,44%,1018 hPa,20 km,Calm,Calm,-,-,,
2012/10/26,2:00 PM,-3 °C,-11 °C,42%,1022 hPa,20 km,Calm,Calm,-,-,,Clear
2012/10/26,5:00 PM,-2 °C,-12 °C,30%,1025 hPa,20 km,Calm,Calm,-,-,,Clear
2012/10/26,8:00 PM,-6 °C,-16 °C,33%,1026 hPa,20 km,Calm,Calm,-,-,,Clear
2012/10/26,11:00 PM,-9 °C,-15 °C,53%,1029 hPa,20 km,Calm,Calm,-,-,,Clear
2012/10/27,2:00 AM,-12 °C,-17 °C,55%,1032 hPa,20 km,Calm,Calm,-,-,,Scattered Clouds
2012/10/27,5:00 AM,-11 °C,-15 °C,62%,1029 hPa,20 km,Calm,Calm,-,-,,Scattered Clouds
2012/10/27,8:00 AM,-14 °C,-18 °C,59%,1032 hPa,20 km,Calm,Calm,-,-,,Scattered Clouds
2012/10/27,11:00 AM,-9 °C,-14 °C,54%,1026 hPa,20 km,Calm,Calm,-,-,,Mostly Cloudy
2012/10/27,2:00 PM,-4 °C,-10 °C,53%,1023 hPa,20 km,Calm,Calm,-,-,,Mostly Cloudy
2012/10/27,5:00 PM,-5 °C,-8 °C,74%,1025 hPa,2 km,Calm,Calm,-,-,Snow,Snow Grains
2012/10/27,8:00 PM,-6 °C,-10 °C,68%,1028 hPa,20 km,Calm,Calm,-,-,,Partly Cloudy
2012/10/28,2:00 AM,-6 °C,-9 °C,74%,1032 hPa,20 km,Calm,Calm,-,-,,Mostly Cloudy
2012/10/28,5:00 AM,-10 °C,-12 °C,80%,1026 hPa,20 km,Calm,Calm,-,-,,Mostly Cloudy
2012/10/28,8:00 AM,-12 °C,-13 °C,91%,1039 hPa,20 km,Calm,Calm,-,-,,
2012/10/28,11:00 AM,-7 °C,-9 °C,83%,1038 hPa,20 km,Calm,Calm,-,-,,
2012/10/28,5:00 PM,0 °C,-8 °C,41%,1033 hPa,20 km,Calm,Calm,-,-,,
2012/10/28,8:00 PM,-5 °C,-10 °C,53%,1037 hPa,20 km,Calm,Calm,-,-,,
2012/10/28,11:00 PM,-9 °C,-13 °C,62%,1041 hPa,20 km,Calm,Calm,-,-,,Clear
2012/10/29,2:00 AM,-10 °C,-12 °C,79%,1042 hPa,20 km,Calm,Calm,-,-,,Clear
2012/10/29,5:00 AM,-10 °C,-14 °C,69%,1042 hPa,20 km,Calm,Calm,-,-,,Clear
2012/10/29,8:00 AM,-11 °C,-13 °C,77%,1042 hPa,20 km,Calm,Calm,-,-,,Clear
2012/10/29,11:00 AM,-2 °C,-9 °C,47%,1036 hPa,20 km,West,7.2 km/h /,-,-,,Clear
2012/10/29,2:00 PM,1 °C,-9 °C,33%,1032 hPa,20 km,West,7.2 km/h /,-,-,,Clear
2012/10/29,5:00 PM,3 °C,-8 °C,31%,1033 hPa,20 km,NW,21.6 km/h /,-,-,,Scattered Clouds
2012/10/29,11:00 PM,-3 °C,-9 °C,55%,1034 hPa,20 km,Calm,Calm,-,-,,
2012/10/30,2:00 AM,-0 °C,-11 °C,32%,1033 hPa,20 km,West,7.2 km/h /,-,-,,Clear
2012/10/30,5:00 AM,-6 °C,-12 °C,51%,1038 hPa,20 km,Calm,Calm,-,-,,Clear
2012/10/30,8:00 AM,-8 °C,-10 °C,73%,1039 hPa,20 km,Calm,Calm,-,-,,Clear
2012/10/30,11:00 AM,-3 °C,-8 °C,56%,1035 hPa,20 km,Calm,Calm,-,-,,Clear
2012/10/30,2:00 PM,5 °C,-7 °C,29%,1030 hPa,20 km,Calm,Calm,-,-,,Clear
2012/10/30,5:00 PM,5 °C,-7 °C,28%,1028 hPa,20 km,Calm,Calm,-,-,,Clear
2012/10/30,8:00 PM,-2 °C,-9 °C,43%,1032 hPa,20 km,Calm,Calm,-,-,,
2012/10/30,11:00 PM,-6 °C,-12 °C,53%,1035 hPa,20 km,Calm,Calm,-,-,,
2012/11/1,2:00 AM,3 °C,-10 °C,26%,1010 hPa,20 km,West,14.4 km/h /,-,-,,Mostly Cloudy
2012/11/1,5:00 AM,2 °C,-10 °C,27%,1009 hPa,20 km,West,21.6 km/h /,-,-,,Mostly Cloudy
2012/11/1,8:00 AM,0 °C,-10 °C,33%,1010 hPa,20 km,West,21.6 km/h /,-,-,,Partly Cloudy
2012/11/1,11:00 AM,-2 °C,-9 °C,48%,1013 hPa,20 km,NE,7.2 km/h /,-,-,,Mostly Cloudy
2012/11/1,2:00 PM,-3 °C,-10 °C,46%,1015 hPa,20 km,ENE,7.2 km/h /,-,-,,Partly Cloudy
2012/11/1,5:00 PM,-7 °C,-13 °C,47%,1021 hPa,20 km,NE,21.6 km/h /,-,-,,Partly Cloudy
2012/11/1,8:00 PM,-10 °C,-17 °C,39%,1026 hPa,20 km,NE,21.6 km/h /,-,-,,Mostly Cloudy
2012/11/1,11:00 PM,-10 °C,-18 °C,36%,1032 hPa,20 km,East,7.2 km/h /,-,-,,Mostly Cloudy
2012/11/2,2:00 AM,-12 °C,-21 °C,34%,1039 hPa,20 km,Calm,Calm,-,-,,Mostly Cloudy
2012/11/2,5:00 AM,-15 °C,-22 °C,40%,1044 hPa,20 km,Calm,Calm,-,-,,
2012/11/2,8:00 AM,-15 °C,-21 °C,45%,1046 hPa,20 km,Calm,Calm,-,-,,
2012/11/2,11:00 AM,-10 °C,-18 °C,41%,1043 hPa,20 km,Calm,Calm,-,-,,
2012/11/2,2:00 PM,-7 °C,-16 °C,33%,1041 hPa,20 km,Calm,Calm,-,-,,Clear
2012/11/2,5:00 PM,-6 °C,-18 °C,23%,1039 hPa,20 km,NW,7.2 km/h /,-,-,,Clear
2012/11/2,8:00 PM,-9 °C,-19 °C,30%,1040 hPa,20 km,Calm,Calm,-,-,,Clear
2012/11/2,11:00 PM,-12 °C,-21 °C,30%,1042 hPa,20 km,Calm,Calm,-,-,,Scattered Clouds
2012/11/3,2:00 AM,-11 °C,-20 °C,29%,1042 hPa,20 km,Calm,Calm,-,-,,Mostly Cloudy
2012/11/3,5:00 AM,-13 °C,-22 °C,29%,1041 hPa,20 km,Calm,Calm,-,-,,Mostly Cloudy
2012/11/3,8:00 AM,-14 °C,-21 °C,41%,1040 hPa,20 km,Calm,Calm,-,-,,Partly Cloudy
2012/11/3,11:00 AM,-9 °C,-16 °C,41%,1036 hPa,20 km,Calm,Calm,-,-,,Clear
2012/11/3,2:00 PM,-5 °C,-16 °C,28%,1032 hPa,20 km,Calm,Calm,-,-,,Clear
2012/11/3,5:00 PM,-3 °C,-14 °C,28%,1029 hPa,20 km,Calm,Calm,-,-,,Clear
2012/11/3,8:00 PM,-7 °C,-16 °C,36%,1030 hPa,20 km,Calm,Calm,-,-,,
2012/11/3,11:00 PM,-10 °C,-18 °C,40%,1032 hPa,20 km,Calm,Calm,-,-,,
2012/11/4,2:00 AM,-14 °C,-20 °C,45%,1035 hPa,20 km,Calm,Calm,-,-,,
2012/11/4,5:00 AM,-15 °C,-20 °C,51%,1035 hPa,20 km,Calm,Calm,-,-,,
2012/11/4,8:00 AM,-16 °C,-20 °C,57%,1035 hPa,20 km,Calm,Calm,-,-,,
2012/11/4,11:00 AM,-12 °C,-17 °C,52%,1030 hPa,20 km,Calm,Calm,-,-,,Clear
2012/11/4,2:00 PM,-4 °C,-12 °C,37%,1023 hPa,20 km,Calm,Calm,-,-,,Scattered Clouds
2012/11/4,5:00 PM,-2 °C,-13 °C,28%,1019 hPa,20 km,Calm,Calm,-,-,,Mostly Cloudy
2012/11/4,8:00 PM,-5 °C,-16 °C,29%,1021 hPa,20 km,Calm,Calm,-,-,,Partly Cloudy
2012/11/4,11:00 PM,-8 °C,-18 °C,29%,1022 hPa,20 km,Calm,Calm,-,-,,Mostly Cloudy
2012/11/5,2:00 AM,-9 °C,-16 °C,44%,1023 hPa,20 km,Calm,Calm,-,-,,Mostly Cloudy
2012/11/5,5:00 AM,-8 °C,-16 °C,40%,1021 hPa,20 km,Calm,Calm,-,-,,Mostly Cloudy
2012/11/5,8:00 AM,-7 °C,-16 °C,33%,1019 hPa,20 km,Calm,Calm,-,-,,Mostly Cloudy
2012/11/5,11:00 AM,-6 °C,-14 °C,42%,1018 hPa,20 km,Calm,Calm,-,-,,Mostly Cloudy
2012/11/5,2:00 PM,3 °C,-10 °C,24%,1012 hPa,10 km,West,28.8 km/h /,-,-,,Sandstorm
2012/11/5,5:00 PM,2 °C,-9 °C,29%,1013 hPa,20 km,West,21.6 km/h /,-,-,,Scattered Clouds
2012/11/5,8:00 PM,-1 °C,-11 °C,33%,1018 hPa,20 km,West,28.8 km/h /,-,-,,Partly Cloudy
2012/11/5,11:00 PM,-3 °C,-11 °C,42%,1021 hPa,20 km,West,14.4 km/h /,-,-,,Partly Cloudy
2012/11/6,2:00 AM,-4 °C,-13 °C,37%,1024 hPa,20 km,West,21.6 km/h /,-,-,,Partly Cloudy
2012/11/6,5:00 AM,-6 °C,-14 °C,38%,1026 hPa,20 km,West,7.2 km/h /,-,-,,Mostly Cloudy
2012/11/6,8:00 AM,-7 °C,-15 °C,39%,1026 hPa,20 km,Calm,Calm,-,-,,Mostly Cloudy
2012/11/6,11:00 AM,-5 °C,-14 °C,34%,1025 hPa,20 km,Calm,Calm,-,-,,Mostly Cloudy
2012/11/6,2:00 PM,-2 °C,-12 °C,31%,1020 hPa,20 km,SW,21.6 km/h /,-,-,,Mostly Cloudy
2012/11/6,5:00 PM,-2 °C,-12 °C,31%,1020 hPa,20 km,WNW,21.6 km/h /,-,-,,Partly Cloudy
2012/11/6,8:00 PM,-5 °C,-16 °C,27%,1022 hPa,20 km,Calm,Calm,-,-,,Scattered Clouds
2012/11/6,11:00 PM,-6 °C,-16 °C,33%,1020 hPa,20 km,Calm,Calm,-,-,,
2012/11/7,2:00 AM,-9 °C,-17 °C,36%,1020 hPa,20 km,Calm,Calm,-,-,,Scattered Clouds
2012/11/7,5:00 AM,-7 °C,-16 °C,33%,1014 hPa,20 km,SW,7.2 km/h /,-,-,,Scattered Clouds
2012/11/7,8:00 AM,-8 °C,-16 °C,38%,1014 hPa,20 km,SW,7.2 km/h /,-,-,,Partly Cloudy
2012/11/7,11:00 AM,-6 °C,-16 °C,30%,1012 hPa,20 km,Calm,Calm,-,-,,Partly Cloudy
2012/11/7,2:00 PM,0 °C,-10 °C,30%,1006 hPa,20 km,West,21.6 km/h /,-,-,,Mostly Cloudy
2012/11/7,5:00 PM,-2 °C,-11 °C,35%,1008 hPa,20 km,Calm,Calm,-,-,,Mostly Cloudy
2012/11/7,8:00 PM,-5 °C,-8 °C,70%,1009 hPa,20 km,Calm,Calm,-,-,,Partly Cloudy
2012/11/7,11:00 PM,-6 °C,-15 °C,36%,1011 hPa,20 km,Calm,Calm,-,-,,Scattered Clouds
2012/11/8,2:00 AM,-9 °C,-15 °C,45%,1013 hPa,20 km,Calm,Calm,-,-,,Scattered Clouds
2012/11/8,5:00 AM,-10 °C,-15 °C,49%,1014 hPa,20 km,Calm,Calm,-,-,,Mostly Cloudy
2012/11/8,8:00 AM,-7 °C,-12 °C,58%,1010 hPa,20 km,West,7.2 km/h /,-,-,,Mostly Cloudy
2012/11/8,11:00 AM,-9 °C,-11 °C,73%,1014 hPa,2 km,West,7.2 km/h /,-,-,Snow,Light Snow
2012/11/8,2:00 PM,-9 °C,-10 °C,78%,1016 hPa,1 km,West,7.2 km/h /,-,-,Snow,Snow
2012/11/8,5:00 PM,-8 °C,-10 °C,81%,1017 hPa,0.5 km,West,7.2 km/h /,-,-,Snow,Light Snow
2012/11/8,8:00 PM,-9 °C,-14 °C,49%,1020 hPa,-,West,7.2 km/h /,-,-,Snow,Light Snow
2012/11/8,11:00 PM,-9 °C,-13 °C,63%,1023 hPa,20 km,Calm,Calm,-,-,,Partly Cloudy
2012/11/9,2:00 AM,-12 °C,-19 °C,44%,1029 hPa,20 km,West,7.2 km/h /,-,-,,Partly Cloudy
2012/11/9,5:00 AM,-18 °C,-22 °C,56%,1035 hPa,20 km,Calm,Calm,-,-,,Scattered Clouds
2012/11/9,8:00 AM,-,-,%,1040 hPa,20 km,Calm,Calm,-,-,,Scattered Clouds
2012/11/9,11:00 AM,-21 °C,-24 °C,72%,1042 hPa,20 km,Calm,Calm,-,-,,
2012/11/9,2:00 PM,-11 °C,-16 °C,58%,1037 hPa,20 km,Calm,Calm,-,-,,
2012/11/9,5:00 PM,-10 °C,-17 °C,40%,1036 hPa,20 km,Calm,Calm,-,-,,
2012/11/9,8:00 PM,-18 °C,-23 °C,47%,1042 hPa,20 km,Calm,Calm,-,-,,
2012/11/9,11:00 PM,-22 °C,-25 °C,64%,1047 hPa,20 km,Calm,Calm,-,-,,
2012/11/10,2:00 AM,-25 °C,-28 °C,62%,1050 hPa,20 km,Calm,Calm,-,-,,
2012/11/10,5:00 AM,-25 °C,-28 °C,70%,1050 hPa,20 km,Calm,Calm,-,-,,
2012/11/10,8:00 AM,-24 °C,-26 °C,68%,1048 hPa,20 km,Calm,Calm,-,-,,Mostly Cloudy
2012/11/10,11:00 AM,-19 °C,-22 °C,72%,1042 hPa,20 km,Calm,Calm,-,-,,Clear
2012/11/10,2:00 PM,-13 °C,-18 °C,52%,1037 hPa,20 km,Calm,Calm,-,-,,Clear
2012/11/10,5:00 PM,-12 °C,-18 °C,46%,1035 hPa,20 km,Calm,Calm,-,-,,Mostly Cloudy
2012/11/10,8:00 PM,-18 °C,-21 °C,65%,1039 hPa,20 km,Calm,Calm,-,-,,Mostly Cloudy
2012/11/10,11:00 PM,-17 °C,-20 °C,65%,1037 hPa,20 km,Calm,Calm,-,-,,Mostly Cloudy
2012/11/11,2:00 AM,-15 °C,-18 °C,65%,1035 hPa,20 km,Calm,Calm,-,-,,Mostly Cloudy
2012/11/11,5:00 AM,-14 °C,-17 °C,69%,1034 hPa,20 km,Calm,Calm,-,-,,Partly Cloudy
2012/11/11,8:00 AM,-16 °C,-19 °C,71%,1036 hPa,20 km,Calm,Calm,-,-,,Scattered Clouds
2012/11/11,11:00 AM,-12 °C,-15 °C,72%,1034 hPa,4 km,Calm,Calm,-,-,Snow,Light Snow
2012/11/11,2:00 PM,-9 °C,-13 °C,58%,1033 hPa,20 km,Calm,Calm,-,-,,Partly Cloudy
2012/11/11,5:00 PM,-10 °C,-15 °C,49%,1033 hPa,20 km,Calm,Calm,-,-,,Partly Cloudy
2012/11/11,8:00 PM,-17 °C,-20 °C,63%,1039 hPa,20 km,Calm,Calm,-,-,,
2012/11/11,11:00 PM,-20 °C,-23 °C,74%,1040 hPa,20 km,Calm,Calm,-,-,,
2012/11/12,2:00 AM,-21 °C,-24 °C,70%,1042 hPa,20 km,Calm,Calm,-,-,,
2012/11/12,5:00 AM,-21 °C,-23 °C,73%,1040 hPa,20 km,Calm,Calm,-,-,,
2012/11/12,8:00 AM,-16 °C,-19 °C,70%,1033 hPa,20 km,Calm,Calm,-,-,,Mostly Cloudy
2012/11/12,11:00 AM,-16 °C,-18 °C,70%,1032 hPa,20 km,Calm,Calm,-,-,,Mostly Cloudy
2012/11/12,2:00 PM,-12 °C,-15 °C,64%,1026 hPa,20 km,Calm,Calm,-,-,,Mostly Cloudy
2012/11/12,5:00 PM,-11 °C,-14 °C,71%,1024 hPa,2 km,Calm,Calm,-,-,Snow,Snow
2012/11/12,8:00 PM,-13 °C,-15 °C,80%,1025 hPa,20 km,Calm,Calm,-,-,,Mist
2012/11/12,11:00 PM,-13 °C,-15 °C,76%,1025 hPa,20 km,Calm,Calm,-,-,,Mostly Cloudy
2012/11/13,2:00 AM,-15 °C,-17 °C,80%,1026 hPa,20 km,Calm,Calm,-,-,,Mostly Cloudy
2012/11/13,5:00 AM,-14 °C,-16 °C,77%,1024 hPa,20 km,Calm,Calm,-,-,,Mostly Cloudy
2012/11/13,8:00 AM,-18 °C,-20 °C,80%,1028 hPa,20 km,Calm,Calm,-,-,,Mostly Cloudy
2012/11/13,11:00 AM,-14 °C,-16 °C,77%,1024 hPa,20 km,Calm,Calm,-,-,,Scattered Clouds
2012/11/13,2:00 PM,-12 °C,-14 °C,80%,1022 hPa,20 km,Calm,Calm,-,-,,Mostly Cloudy
2012/11/13,5:00 PM,-2 °C,-12 °C,33%,1014 hPa,20 km,West,21.6 km/h /,-,-,,Scattered Clouds
2012/11/13,8:00 PM,-5 °C,-15 °C,32%,1017 hPa,20 km,West,28.8 km/h /,-,-,,Scattered Clouds
2012/11/13,11:00 PM,-7 °C,-15 °C,38%,1021 hPa,20 km,West,21.6 km/h /,-,-,,
2012/11/14,2:00 AM,-8 °C,-17 °C,36%,1024 hPa,20 km,West,28.8 km/h /,-,-,,
2012/11/14,5:00 AM,-10 °C,-17 °C,38%,1030 hPa,20 km,West,7.2 km/h /,-,-,,
2012/11/14,8:00 AM,-10 °C,-17 °C,38%,1031 hPa,20 km,Calm,Calm,-,-,,Mostly Cloudy
2012/11/14,11:00 AM,-9 °C,-16 °C,43%,1030 hPa,20 km,NW,7.2 km/h /,-,-,,Mostly Cloudy
2012/11/14,2:00 PM,-7 °C,-15 °C,38%,1031 hPa,20 km,West,7.2 km/h /,-,-,,Partly Cloudy
2012/11/14,5:00 PM,-6 °C,-17 °C,31%,1030 hPa,20 km,Calm,Calm,-,-,,Mostly Cloudy
2012/11/14,8:00 PM,-10 °C,-18 °C,39%,1033 hPa,20 km,Calm,Calm,-,-,,Scattered Clouds
2012/11/14,11:00 PM,-13 °C,-20 °C,41%,1037 hPa,20 km,Calm,Calm,-,-,,
2012/11/15,2:00 AM,-17 °C,-22 °C,46%,1042 hPa,20 km,Calm,Calm,-,-,,
2012/11/15,5:00 AM,-19 °C,-23 °C,59%,1043 hPa,20 km,Calm,Calm,-,-,,
2012/11/15,8:00 AM,-13 °C,-19 °C,47%,1036 hPa,20 km,West,7.2 km/h /,-,-,,
2012/11/15,11:00 AM,-10 °C,-16 °C,45%,1033 hPa,20 km,West,7.2 km/h /,-,-,,Partly Cloudy
2012/11/15,2:00 PM,-7 °C,-17 °C,29%,1032 hPa,20 km,Calm,Calm,-,-,,Scattered Clouds
2012/11/15,5:00 PM,-6 °C,-17 °C,28%,1028 hPa,20 km,West,7.2 km/h /,-,-,,Mostly Cloudy
2012/11/15,8:00 PM,-8 °C,-16 °C,37%,1027 hPa,20 km,West,7.2 km/h /,-,-,,Mostly Cloudy
2012/11/15,11:00 PM,-12 °C,-16 °C,57%,1029 hPa,20 km,Calm,Calm,-,-,,Scattered Clouds
2012/11/16,2:00 AM,-10 °C,-15 °C,59%,1028 hPa,20 km,Calm,Calm,-,-,,Mostly Cloudy
2012/11/16,5:00 AM,-14 °C,-18 °C,65%,1029 hPa,20 km,Calm,Calm,-,-,,Scattered Clouds
2012/11/16,8:00 AM,-16 °C,-19 °C,73%,1030 hPa,20 km,Calm,Calm,-,-,,Scattered Clouds
2012/11/16,11:00 AM,-12 °C,-16 °C,64%,1024 hPa,20 km,Calm,Calm,-,-,,Mostly Cloudy
2012/11/16,2:00 PM,-10 °C,-15 °C,58%,1020 hPa,20 km,South,7.2 km/h /,-,-,,Mostly Cloudy
2012/11/16,5:00 PM,-7 °C,-12 °C,60%,1016 hPa,20 km,Calm,Calm,-,-,,Mostly Cloudy
2012/11/16,8:00 PM,-10 °C,-15 °C,54%,1020 hPa,20 km,Calm,Calm,-,-,,Mostly Cloudy
2012/11/16,11:00 PM,-9 °C,-14 °C,58%,1018 hPa,20 km,Calm,Calm,-,-,,Mostly Cloudy
2012/11/17,2:00 AM,-12 °C,-14 °C,73%,1023 hPa,20 km,Calm,Calm,-,-,,Mostly Cloudy
2012/11/17,5:00 AM,-13 °C,-16 °C,71%,1022 hPa,20 km,East,7.2 km/h /,-,-,,Partly Cloudy
2012/11/17,8:00 AM,-4 °C,-13 °C,36%,1018 hPa,20 km,West,21.6 km/h /,-,-,,
2012/11/17,11:00 AM,-6 °C,-14 °C,38%,1022 hPa,20 km,NW,7.2 km/h /,-,-,,Scattered Clouds
2012/11/17,2:00 PM,-4 °C,-13 °C,35%,1024 hPa,20 km,West,7.2 km/h /,-,-,,Scattered Clouds
2012/11/17,5:00 PM,-5 °C,-15 °C,30%,1023 hPa,20 km,Calm,Calm,-,-,,Scattered Clouds
2012/11/17,8:00 PM,-10 °C,-19 °C,36%,1028 hPa,20 km,Calm,Calm,-,-,,Scattered Clouds
2012/11/17,11:00 PM,-11 °C,-18 °C,42%,1029 hPa,20 km,Calm,Calm,-,-,,
2012/11/18,2:00 AM,-16 °C,-20 °C,56%,1035 hPa,20 km,Calm,Calm,-,-,,
2012/11/18,5:00 AM,-17 °C,-20 °C,69%,1034 hPa,20 km,Calm,Calm,-,-,,
2012/11/18,8:00 AM,-15 °C,-18 °C,64%,1030 hPa,20 km,Calm,Calm,-,-,,Scattered Clouds
2012/11/18,11:00 AM,-12 °C,-17 °C,57%,1026 hPa,20 km,Calm,Calm,-,-,,Mostly Cloudy
2012/11/18,2:00 PM,-1 °C,-11 °C,33%,1018 hPa,20 km,Calm,Calm,-,-,,Scattered Clouds
2012/11/18,5:00 PM,-0 °C,-12 °C,29%,1016 hPa,20 km,Calm,Calm,-,-,,Scattered Clouds
2012/11/18,8:00 PM,-3 °C,-13 °C,30%,1020 hPa,20 km,Calm,Calm,-,-,,Scattered Clouds
2012/11/18,11:00 PM,-4 °C,-14 °C,33%,1020 hPa,20 km,Calm,Calm,-,-,,Mostly Cloudy
2012/11/19,2:00 AM,-11 °C,-18 °C,48%,1026 hPa,20 km,Calm,Calm,-,-,,
2012/11/19,5:00 AM,-13 °C,-17 °C,60%,1025 hPa,20 km,Calm,Calm,-,-,,Scattered Clouds
2012/11/19,8:00 AM,-15 °C,-19 °C,63%,1025 hPa,20 km,Calm,Calm,-,-,,Mostly Cloudy
2012/11/19,11:00 AM,-12 °C,-16 °C,66%,1023 hPa,20 km,Calm,Calm,-,-,,Mostly Cloudy
